offset_s,latency_s,ok
248.926,0.12007,1
249.046,0.11968,1
249.165,0.171537,1
249.337,1.13253,1
10.0744,1.67537,1
11.7498,1.49959,1
13.2494,1.55981,1
14.8092,1.49843,1
16.3076,1.55948,1
17.8671,1.556,1
19.4231,2.30655,1
21.7297,1.61869,1
23.3483,2.42628,1
25.7746,1.38016,1
27.1548,23.1728,1
50.3276,1.49633,1
51.824,1.26973,1
53.0937,2.30877,1
55.4025,1.50109,1
56.9036,1.4005,0
58.304,1.09793,1
59.402,4.17653,1
63.5785,1.96241,1
65.5409,1.03926,1
66.5802,4.16161,1
70.7418,1.1505,1
71.8923,2.08132,1
73.9736,1.15648,1
75.1301,1.04071,1
76.1708,4.03789,1
80.2087,1.15214,1
81.3608,1.20762,1
82.5685,1.214,1
83.7825,1.21083,1
84.9933,1.09555,1
86.0888,2.19123,1
88.2801,1.21329,1
89.4934,1.43914,1
90.9325,2.13067,1
93.0632,1.15428,1
94.2175,1.4965,1
95.7139,2.24819,1
97.9621,2.13892,1
100.101,1.09637,1
101.197,1.09518,1
102.293,4.0414,1
106.334,2.01893,1
108.353,1.1525,1
109.505,1.03937,1
110.545,1.03694,1
111.582,2.25633,1
113.838,1.09773,1
114.936,1.21063,1
116.146,0.980331,1
117.127,1.09462,1
118.221,1.09563,1
119.317,0.980143,1
120.297,1.20718,1
121.504,2.13547,1
123.64,1.32689,1
124.967,1.09772,1
126.064,1.13433,1
127.199,0.539436,1
127.738,1.26945,1
129.008,0.140431,1
129.148,0.148315,1
129.296,0.117782,1
129.414,0.227832,1
129.642,0.288783,1
129.931,0.345749,1
130.277,0.410394,1
130.687,0.457457,1
131.144,1.38958,1
132.534,1.27018,1
133.804,1.1834,1
134.988,0.22826,1
135.216,3.42376,1
138.64,0.195403,1
138.835,3.21573,1
142.051,1.12922,1
143.18,1.42577,1
144.606,0.403373,1
145.009,3.2352,1
148.244,0.17292,1
148.417,0.149777,1
148.567,0.32044,1
148.887,0.198257,1
149.086,0.172781,1
149.258,0.238113,1
149.497,1.19292,1
150.69,1.15031,1
151.84,0.122827,1
151.963,0.125911,1
152.089,1.23093,1
153.319,0.122908,1
153.442,0.290382,1
153.733,0.288666,1
154.021,0.404444,1
154.426,0.336763,1
154.763,0.471038,1
155.234,0.517602,1
155.751,1.2731,1
157.024,0.331999,1
157.356,0.300552,1
157.657,0.391896,1
158.049,0.287727,1
158.337,0.243446,1
158.58,1.26505,1
159.845,0.184865,1
160.03,0.177678,1
160.208,7.35493,1
167.563,1.37795,1
168.94,0.118652,1
169.059,1.18134,1
170.24,0.231095,1
170.472,0.17377,1
170.645,1.21035,1
171.856,0.178416,1
172.034,0.28845,1
172.323,0.261777,1
172.584,0.232926,1
172.817,0.198041,1
173.015,1.16163,1
174.177,0.184402,1
174.361,1.15917,1
175.521,0.173751,1
175.694,0.278919,1
175.973,1.15848,1
177.132,1.17545,1
178.307,0.175207,1
178.482,1.1747,1
179.657,0.247776,1
179.905,1.22132,1
181.126,0.232639,1
181.359,0.122284,1
181.481,1.1254,1
182.606,0.11915,1
182.726,0.118959,1
182.845,0.117371,1
182.962,0.119508,1
183.081,0.132282,1
183.214,0.173783,1
183.387,1.18214,1
184.57,1.47635,1
186.046,0.346378,1
186.392,1.44285,1
187.835,1.4464,1
189.282,1.29177,1
190.573,0.277548,1
190.851,1.44472,1
192.296,1.21756,1
193.513,0.233484,1
193.747,1.21575,1
194.962,0.131664,1
195.094,1.31683,1
196.411,0.367412,1
196.778,3.25215,1
200.03,0.123214,1
200.154,0.137362,1
200.291,0.120368,1
200.411,1.34136,1
201.753,0.229256,1
201.982,0.177807,1
202.16,0.173365,1
202.333,0.172842,1
202.506,0.342112,1
202.848,1.20929,1
204.057,7.18148,1
211.239,0.172537,1
211.412,0.178733,1
211.59,1.32953,1
212.92,0.182266,1
213.102,0.336601,1
213.439,0.231099,1
213.67,0.355561,1
214.025,0.275446,1
214.301,0.204241,1
214.505,1.15995,1
215.665,7.14033,1
222.805,3.40908,1
226.214,7.2145,1
233.429,7.15741,1
240.586,0.237834,1
240.824,1.13071,1
241.955,0.173202,1
242.128,1.1557,1
243.284,3.22609,1
246.51,0.166514,1
246.676,0.118077,1
246.794,0.194214,1
246.989,1.15924,1
248.148,0.12415,1
248.272,0.124458,1
248.396,3.13343,1
10.1322,4.56214,1
14.6944,4.61342,1
19.3078,2.24563,1
21.5534,1.50485,1
23.0583,1.6163,1
24.6746,1.50087,1
26.1754,1.38295,1
27.5584,21.615,1
49.1734,2.4778,1
51.6512,1.38703,1
53.0382,1.26489,1
54.3031,2.42727,1
56.7304,1.75504,0
58.4854,0.165258,1
58.6507,0.808735,1
59.4594,2.38807,1
61.8475,1.26877,1
63.1163,1.04326,1
64.1595,1.09551,1
65.255,0.978095,1
66.2331,1.90668,1
68.1398,1.09486,1
69.2347,1.04492,1
70.2796,4.21763,1
74.4972,2.25039,1
76.7476,1.03919,1
77.7868,0.981839,1
78.7687,1.09477,1
79.8634,1.20924,1
81.0727,1.09145,1
82.1641,1.27075,1
83.4349,1.32841,1
84.7633,2.19055,1
86.9538,1.21319,1
88.167,2.362,1
90.529,1.20754,1
91.7365,1.0399,1
92.7764,1.09341,1
93.8699,1.5565,1
95.4264,1.32396,1
96.7503,2.07818,1
98.8285,2.08116,1
100.91,1.09682,1
102.006,2.24854,1
104.255,1.15395,1
105.409,1.04063,1
106.45,1.21017,1
107.66,2.07691,1
109.737,2.0768,1
111.813,1.03605,1
112.85,2.14098,1
114.991,2.02004,1
117.011,4.26357,1
121.274,2.25026,1
123.524,1.13483,1
124.659,1.11573,1
125.775,0.121263,1
125.896,0.119058,1
126.015,1.12578,1
127.141,0.118302,1
127.259,1.13095,1
128.39,1.19452,1
129.585,0.288177,1
129.873,0.409118,1
130.282,0.399285,1
130.681,7.2667,1
137.948,0.172539,1
138.121,0.346171,1
138.467,0.403191,1
138.87,0.118697,1
138.989,1.50111,1
140.49,1.15574,1
141.646,1.12813,1
142.774,1.17716,1
143.951,0.230608,1
144.181,0.30887,1
144.49,1.44489,1
145.935,1.24214,1
147.177,0.230239,1
147.408,0.257812,1
147.665,1.19224,1
148.858,0.170545,1
149.028,0.260701,1
149.289,0.265414,1
149.554,0.125536,1
149.68,0.198327,1
149.878,0.332768,1
150.211,0.187747,1
150.399,1.17393,1
151.573,0.208736,1
151.781,1.13378,1
152.915,0.23082,1
153.146,0.179182,1
153.325,1.50434,1
154.829,0.452071,1
155.282,0.402506,1
155.684,0.357049,1
156.041,0.393472,1
156.435,0.287683,1
156.722,15.2487,1
171.971,0.121255,1
172.092,3.19268,1
175.285,0.119758,1
175.405,0.176108,1
175.581,1.12796,1
176.709,1.18766,1
177.896,0.230298,1
178.127,0.122412,1
178.249,0.228228,1
178.477,0.123166,1
178.6,1.1725,1
179.773,1.18014,1
180.953,1.1318,1
182.085,0.120535,1
182.205,3.49407,1
185.699,1.38545,1
187.085,0.366764,1
187.452,0.4982,1
187.95,0.251132,1
188.201,0.403615,1
188.605,0.525476,1
189.13,7.24441,1
196.375,0.325016,1
196.7,3.15879,1
199.858,0.134416,1
199.993,0.121772,1
200.115,0.119363,1
200.234,0.118929,1
