offset_s,latency_s,ok
20.6356,0.628855,1
21.8339,0.0504099,1
22.5607,0.0525662,1
23.3755,0.0520147,1
24.1767,0.0508777,1
24.9809,0.0630005,1
25.7822,0.0516105,1
26.5844,0.0515387,1
27.3854,0.0512993,1
28.1791,0.0522202,1
28.9758,0.0521296,1
29.777,0.0512335,1
30.5759,0.0509326,1
31.3614,0.0513403,1
32.1733,0.0526607,1
32.9587,0.0544905,1
33.7587,0.0529766,1
34.5635,0.050541,1
35.3631,0.0509464,1
36.1622,0.0534394,1
36.9601,0.050543,1
37.7577,0.0518667,1
38.5559,0.056116,1
39.3585,0.052965,1
40.1626,0.0531957,1
40.9614,0.0507527,1
41.7617,0.0676859,1
42.5889,0.0509495,1
43.3874,0.0515596,1
44.1843,0.0507892,1
44.9871,0.0507969,1
45.7851,0.0519155,1
46.5824,0.0517728,1
47.3794,0.0502103,1
48.1766,0.0509179,1
48.9797,0.0505412,1
49.7794,0.0521295,1
5.19819,1.51226,1
6.71045,1.52407,1
8.23452,1.53461,1
9.76913,1.53737,1
11.3065,1.52151,1
12.828,0.0526798,1
12.8807,1.64368,1
14.5244,1.51715,1
16.0415,1.48163,1
17.5232,0.0977237,1
17.6209,1.45829,1
19.2268,0.0515596,1
19.4872,1.03081,1
20.9594,0.0508789,1
21.5106,0.0507417,1
22.1581,0.100452,1
23.0059,0.0509557,1
23.8079,0.0518379,1
24.6114,0.050392,1
25.4144,0.0505018,1
26.214,0.0528556,1
27.0022,0.0504306,1
27.8126,0.0503985,1
28.6087,0.0533659,1
29.4209,0.0516767,1
30.2084,0.0510861,1
31.0066,0.0509053,1
31.8064,0.0508271,1
32.6042,0.0512034,1
33.3881,0.0517706,1
34.1753,0.050881,1
34.9785,0.0544842,1
35.7763,0.0511638,1
36.578,0.0505484,1
37.3914,0.0520324,1
38.187,0.0511179,1
39.0026,0.05132,1
39.7906,0.0513734,1
40.5773,0.052814,1
41.3917,0.0506493,1
42.1765,0.0522084,1
42.9896,0.0556038,1
43.7869,0.050709,1
44.5851,0.0510817,1
45.3854,0.0521318,1
46.1842,0.0518205,1
46.9777,0.0502599,1
47.7762,0.051508,1
48.5783,0.0515297,1
49.378,0.0529338,1
5.24679,1.51203,1
6.75882,1.5268,1
8.28562,1.53335,1
9.81898,1.53759,1
11.3566,1.52033,1
12.8769,0.0563019,1
12.9332,1.64273,1
14.5759,1.51407,1
16.09,1.48243,1
17.5724,0.0992962,1
17.6717,1.45741,1
19.288,1.13038,1
20.8359,0.0503984,1
21.388,0.37526,1
22.4079,0.0515971,1
23.2201,0.0503691,1
24.007,0.0522327,1
24.8121,0.0510039,1
25.614,0.0546864,1
26.4132,0.0501224,1
27.2152,0.0503977,1
28.0107,0.0505439,1
28.8074,0.0522162,1
29.6067,0.0500671,1
30.4069,0.0514379,1
31.2074,0.0524226,1
32.0045,0.050902,1
32.8047,0.050769,1
33.604,0.0599668,1
34.4096,0.0515328,1
35.2098,0.0528445,1
36.0077,0.0519663,1
36.8069,0.0525139,1
37.6052,0.0510142,1
38.4025,0.0523966,1
39.2039,0.0515503,1
40.0073,0.0515076,1
40.8077,0.0503453,1
41.6085,0.0519212,1
42.4204,0.0502733,1
43.2046,0.0517997,1
44.0167,0.0515873,1
44.8033,0.053407,1
45.5998,0.0533342,1
46.4135,0.0503315,1
47.2096,0.0509827,1
48.0061,0.0505616,1
48.8105,0.0513359,1
49.6108,0.0536539,1
5.29499,1.51212,1
6.80711,1.52853,1
8.33565,1.53408,1
9.86973,1.53499,1
11.4047,1.52236,1
12.9271,0.0574013,1
12.9845,1.6429,1
14.6274,1.51204,1
16.1394,1.4853,1
17.6247,0.0967745,1
17.7215,1.45675,1
19.3494,1.11967,1
20.8823,0.0514581,1
21.4334,0.0511138,1
22.0808,0.127408,1
22.9294,0.0531249,1
23.7302,0.051614,1
24.5342,0.0509016,1
25.3368,0.0526692,1
26.1377,0.0514416,1
26.9401,0.052465,1
27.7355,0.0502622,1
28.5473,0.0508183,1
29.3438,0.0529879,1
30.1311,0.0509848,1
30.9292,0.0522437,1
31.7294,0.0512279,1
32.5283,0.0512387,1
33.3262,0.0533883,1
34.1297,0.0533915,1
34.9322,0.0503888,1
35.7308,0.050998,1
36.532,0.0514564,1
37.3456,0.0524825,1
38.1407,0.0508923,1
38.9257,0.0508472,1
39.7291,0.0506403,1
40.5317,0.0541139,1
41.3462,0.0508452,1
42.1305,0.050981,1
42.9284,0.0522266,1
43.7256,0.0522515,1
44.5389,0.0514354,1
45.3253,0.0508213,1
46.1379,0.0511618,1
46.9324,0.0504496,1
47.7302,0.0503052,1
48.5319,0.0502037,1
49.3322,0.0521291,1
5.34321,1.51235,1
6.85556,1.52845,1
8.38401,1.53648,1
9.92049,1.53454,1
11.455,1.52301,1
12.978,0.0587879,1
13.0368,1.6401,1
14.6769,1.51157,1
16.1885,1.48634,1
17.6748,0.0963801,1
17.7712,1.45522,1
19.4114,0.0523643,1
19.6886,0.0516761,1
20.0461,0.0501484,1
20.4348,0.0522486,1
20.9132,0.0508872,1
21.449,0.0569011,1
22.111,0.0512498,1
22.8824,0.0521674,1
23.6846,0.0516095,1
24.4874,0.0511256,1
25.2908,0.0519159,1
26.0762,0.0532159,1
26.8784,0.050733,1
27.675,0.0516531,1
28.4855,0.0507455,1
29.298,0.0509644,1
30.0848,0.0514409,1
30.8822,0.0507381,1
31.6836,0.0522017,1
32.4829,0.0520548,1
33.2953,0.0506428,1
34.0831,0.0524988,1
34.8861,0.0510311,1
35.6843,0.0512831,1
36.4853,0.0506936,1
37.2986,0.0525631,1
38.0937,0.0511768,1
38.8804,0.0511894,1
39.6834,0.0503587,1
40.4858,0.0519243,1
41.299,0.0525249,1
42.0847,0.0511234,1
42.8818,0.0522804,1
43.6789,0.0529279,1
44.4769,0.0516585,1
45.2792,0.0514517,1
46.0771,0.0535834,1
46.8873,0.0506403,1
47.6858,0.0512091,1
48.4859,0.0499631,1
49.2854,0.0507351,1
5.39163,1.51309,1
6.90473,1.52752,1
8.43224,1.53915,1
9.9714,1.53185,1
11.5032,1.52408,1
13.0273,0.0595126,1
13.0868,1.63947,1
14.7263,1.51301,1
16.2393,1.48451,1
17.7238,0.0983169,1
17.8222,1.4547,1
19.4568,0.0513755,1
19.7354,0.0503373,1
20.0928,0.826792,1
21.4031,0.0520033,1
22.0348,0.0526426,1
22.7892,0.0504498,1
23.5771,0.0510232,1
24.3792,0.0517,1
25.1824,0.0525781,1
25.9838,0.0524349,1
26.7856,0.051152,1
27.5831,0.0503699,1
28.3791,0.0507557,1
29.1752,0.0509581,1
29.9769,0.0541587,1
30.776,0.0504895,1
31.5767,0.0542101,1
32.3899,0.0513068,1
33.1878,0.0507382,1
33.9909,0.0514924,1
34.7783,0.0520652,1
35.5777,0.0514336,1
36.3785,0.0519449,1
37.1754,0.0520373,1
37.9871,0.0507802,1
38.7888,0.0525437,1
39.5745,0.0520227,1
40.378,0.0518115,1
41.1772,0.0526301,1
41.9772,0.051538,1
42.789,0.0688743,1
43.6016,0.0542075,1
44.4007,0.0504818,1
45.2026,0.0517771,1
46.016,0.0506808,1
46.8101,0.0501784,1
47.6091,0.0516038,1
48.4239,0.0515796,1
49.2083,0.0517372,1
5.43988,1.51308,1
6.95296,1.52729,1
8.48025,1.542,1
10.0223,1.53068,1
11.5529,1.52292,1
13.0758,0.0623385,1
13.1382,1.64403,1
14.7822,1.50826,1
16.2905,1.48343,1
17.7739,0.0971814,1
17.8711,1.45566,1
19.5333,0.0514267,1
19.86,0.908562,1
21.2363,0.426428,1
22.3147,0.0545629,1
23.1128,0.0509887,1
23.9146,0.050553,1
24.7045,0.0511978,1
25.5064,0.069909,1
26.306,0.052251,1
27.1087,0.0506311,1
27.9191,0.0513298,1
28.7004,0.0515604,1
29.5141,0.0516311,1
30.3002,0.0504447,1
31.0995,0.0504226,1
31.9124,0.0508234,1
32.7123,0.0501516,1
33.5123,0.0826761,1
34.2999,0.0518502,1
35.1019,0.0519052,1
35.8998,0.0514436,1
36.6992,0.0512499,1
37.5141,0.0513057,1
38.3101,0.051454,1
39.111,0.0510671,1
39.9144,0.0514553,1
40.7004,0.0511391,1
41.4997,0.0517911,1
42.3146,0.0507561,1
43.1129,0.0513532,1
43.9102,0.0508218,1
44.7092,0.0523682,1
45.5083,0.0536872,1
46.3068,0.05125,1
47.1018,0.0511303,1
47.915,0.0509527,1
48.702,0.052657,1
49.5032,0.0550648,1
5.48814,1.51352,1
7.00166,1.52754,1
8.5292,1.54618,1
10.0754,1.52685,1
11.6022,1.52263,1
13.1249,0.0627161,1
13.1876,1.64515,1
14.8327,1.50863,1
16.3414,1.48279,1
17.8241,0.0962442,1
